Sat Apr 28 05:30:00 +0000 2012,196108987081564160,"News of heavy bombardment at Roeux, will the 3rd Army be attempting to capture the village and chemical works again today?",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,,,,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,50.29785339 2.89735008,,,,0,false,false
Fri Apr 27 17:50:01 +0000 2012,195932829371203584,"None of the 10 tanks sent out today has returned. http://t.co/lQ1CawBb",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,,,,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,50.5689744 1.6153919,,,,1,false,false
Fri Apr 27 11:37:00 +0000 2012,195838957139927040,"RT @8thEastLancs: Btn has no senior officers left: '2Lt Speak to command the first wave, 2Lt Cunliffe to command the second wave.' #arras95",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,195829651149557760,548602764,8thEastLancs,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,1,false,false
Fri Apr 27 11:35:01 +0000 2012,195838457409585152,"RT @8thEastLancs: Also ordered to consolidate enemy front line I8c4.4 and I7b8.3 (north-western end of Greenland Hill) #arras95",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,195814558277963776,548602764,8thEastLancs,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Fri Apr 27 11:30:34 +0000 2012,195837337006125056,"RT @8thEastLancs: 'Orders received to  attack Black Line on 28th. Battalion to conform to movements of 10LNL.'  Strength approximately 3 ...",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,,,,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,2,false,false
Fri Apr 27 08:37:01 +0000 2012,195793662238670848,"MT @EverettSharp1: #arras95 3rd Army, 12, 34, 37 and 63rd Divs report units preparing for their attacks tomorrow.",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,195784547797962754,555829487,EverettSharp1,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Fri Apr 27 08:35:01 +0000 2012,195793158720856064,"RT @2ndCMR: VILLERS AU BOIS. Weather fine - Company parades during forenoon.   #Arras95",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,195784364611747841,528621766,2ndCMR,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Fri Apr 27 08:32:02 +0000 2012,195792408288563200,"MT @EverettSharp1: #arras95 1st Army wire cutting continues as does heavy shelling.",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,195782549379883008,555829487,EverettSharp1,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Fri Apr 27 08:31:01 +0000 2012,195792152272449537,"MT @EverettSharp1: #arras95 1st Army units heighten preparations for their attack tomorrow on Arleux and Oppy.",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,195782549379883008,555829487,EverettSharp1,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Fri Apr 27 08:30:00 +0000 2012,195791897774665728,"RT @EverettSharp1: #arras95 2RWF march to the relatively undamaged village of Basseaux where the billets are more comfortable than usual.",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,195782018884308992,555829487,EverettSharp1,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,1,false,false
Fri Apr 27 08:27:01 +0000 2012,195791145811460096,"MT @EverettSharp1: #arras95 1st Army: 'Reports show that wire has been sufficiently destroyed to enable infantry to assault w/o difficulty'",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,195781360089182208,555829487,EverettSharp1,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,1,false,false
Fri Apr 27 08:25:01 +0000 2012,195790642306232320,"RT @EverettSharp1: #arras95 1st Army: Div &amp; Corps artillery continue to pound DE defenders of Oppy but many guns firing at extreme range.",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,195780790737567744,555829487,EverettSharp1,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,1,false,false
Fri Apr 27 08:23:00 +0000 2012,195790137270075392,"RT @EverettSharp1: #arras95 56 Sqn RFC(SE5) reports poor flying conditions, may not be able to put anything up today.",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,195780141195083777,555829487,EverettSharp1,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Fri Apr 27 08:21:01 +0000 2012,195789634410782720,"MT @EverettSharp1: #arras95 43 Sqn RFC reports Lts Balfour (pilot) and Jones shot down by enemy ground fire. Both in hospital.",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,195779391404507136,555829487,EverettSharp1,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Fri Apr 27 08:19:01 +0000 2012,195789131589222400,"RT @EverettSharp1: #arras95 From 11Sqn RFC (Fe2b) reports having two of its a/c shot down while on a bombing mission.",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,195777832591433728,555829487,EverettSharp1,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Fri Apr 27 08:17:01 +0000 2012,195788628599910400,"RT @EverettSharp1: #arras95 From Jasta 11Lts Lother von Richthoven + Kurt Wolf have shot down two enemy 'Vickers' a/c without loss",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,195777358605717504,555829487,EverettSharp1,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Fri Apr 27 08:13:49 +0000 2012,195787824111427584,"RT @geoffsengine: 5th. Bn. Can. Inf.  War Diary  27-4-17:  Received orders to attack at 4.25 a.m. on 28-4-17   #Arras95  #Arleux",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,,,,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,1,false,false
Fri Apr 27 08:13:36 +0000 2012,195787771317727232,"RT @8thEastLancs: Half strength battalion spend third day in Cadiz Trench west of Greenland Hill. Orders for seizing the hill on 28th ar ...",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,,,,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,1,false,false
Fri Apr 27 08:13:22 +0000 2012,195787711242711040,"The grisly reality of war captured by official war painter William Orpen, via @8thEastLancs: http://t.co/VUopRcCO  #arras95",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,,,,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Thu Apr 26 15:46:31 +0000 2012,195539361591336960,"RT @2ndCMR: [Wondering if the lack of activity is because of lack of strength? Battn down to 394 OR] #Arras95",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,,,,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,1,false,false
Thu Apr 26 15:46:27 +0000 2012,195539345992716288,"RT @2ndCMR: Bathing parades held at VILLERS AU BOIS during afternoon.  Remainder of the day devoted to cleaning kit etc.  #Arras95",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,,,,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,1,false,false
Thu Apr 26 15:46:20 +0000 2012,195539315823083520,"RT @EverettSharp1: #arras95 56 Sqd RFC: Weather apparently getting better, clouds beginning to lift, operations planned pip emma.",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,,,,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,1,false,false
Thu Apr 26 15:46:14 +0000 2012,195539291022168065,"RT @EverettSharp1: #arras95 1st Army: Heavy artillery increase the pressure on German trenches at Oppy prior to the forthcoming offensive.",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,,,,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,1,false,false
Thu Apr 26 15:46:01 +0000 2012,195539237049864192,"MT @EverettSharp1:  DE promises to the Poles about post war independence fail to impress: only 4700 vols instead of the 5 Divs hoped for.",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,,,,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Thu Apr 26 15:44:51 +0000 2012,195538941418536960,"MT @EverettSharp1: #arras95 3am 22nd April people of Lille were paraded and counted at MG and bayonet point by Germans.",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,,,,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Thu Apr 26 11:30:02 +0000 2012,195474817900748800,"Hearing reports that Br. government has lost faith in French Gen. Nivelle and wants to replace him.",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,,,,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Thu Apr 26 09:14:01 +0000 2012,195440585706979328,"MT @EverettSharp1: #arras95 Haig doesn't want attack in the north to be delayed anymore.  Tired & understrength units must battle on.",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,195429259085492224,555829487,EverettSharp1,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Thu Apr 26 09:12:01 +0000 2012,195440082348556289,"MT @EverettSharp1: #arras95 L-G Kiggel, Haig's C-of Staff, informs Gens Horne & Allenby that offensive will continue but w/o reinforcements.",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,195412728192577536,555829487,EverettSharp1,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Thu Apr 26 09:10:01 +0000 2012,195439579480854528,"MT @EverettSharp1: Gen Haig is clear where his duty lay. Because of the exigencies of allied warfare the GB would continue the battle.",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,195412318702678016,555829487,EverettSharp1,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Thu Apr 26 09:00:05 +0000 2012,195437077649817600,"Field Marshall Haig to meet French Minister of War, Paul Painlevé, in Paris today. http://t.co/y4XeXVM6",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,,,,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Thu Apr 26 08:48:01 +0000 2012,195434042714365952,"RT @EverettSharp1: 17 Middx Tent City write letters to loved ones & try & rest, cheered by the noise of GB artillery pounding the line.",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,195410761256939521,555829487,EverettSharp1,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Thu Apr 26 08:47:01 +0000 2012,195433790775107584,"RT @EverettSharp1: #arras95 From 56 Sqdn RFC Very poor flying conditions with low cloud.  We will try and put something up later in the day",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,195409434632130562,555829487,EverettSharp1,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Thu Apr 26 08:46:00 +0000 2012,195433535518162945,"RT @EverettSharp1: Cpt Parfitt to wife: I will not be able to write for several days...give my love to Mum. I remain your loving Hubby.",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,195408948751384576,555829487,EverettSharp1,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Thu Apr 26 08:45:00 +0000 2012,195433285881573378,"RT @EverettSharp1: #arras95 2RWF move to Blairville. Reports battle losses 13 officers (4 killed) and 120 ors' from a trench strength of 350",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,195407554833170432,555829487,EverettSharp1,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Thu Apr 26 08:43:00 +0000 2012,195432782502182912,"MT @DBS48: 7/Green Howards march to Bde Depot Camp at 7am on the outskirts of Arras. At 1pm proceed by lorries to FOSSEUX to huts. #arras95",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,195394618597183490,185608258,DBS48,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Thu Apr 26 08:42:04 +0000 2012,195432545817600000,"RT @2ndCMR: Weather fine - Company parade and inspection of kits and equipment,   #Arras95",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,,,,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,1,false,false
Thu Apr 26 08:42:01 +0000 2012,195432532425191424,"RT @DBS48: 7/Green Howards - Bn relieved by 5/Berkshires during night and returned to RAILWAY TRIANGLE. Quiet relief...#arras95",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,195393623527915520,185608258,DBS48,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Thu Apr 26 08:41:01 +0000 2012,195432280599171072,"RT @DBS48: ...10/West Yorkshire Regiment and 50/Machine Gun Company in same village. #arras95",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,195392418726690816,185608258,DBS48,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Thu Apr 26 08:40:01 +0000 2012,195432029335191552,"RT @DBS48: 6/Dorsets - Bn entrained at ARRAS GOODS STATION at 9.30 am for SAULTY-LARBRET en route for Rest Billets at SOMBRIN....#arras95",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,195392151364972544,185608258,DBS48,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,0,false,false
Thu Apr 26 08:36:28 +0000 2012,195431134270734336,"RT @8thEastLancs: @8thEastLancs: 'Battalion hold CADIZ TRENCH' http://t.co/MRpik2Tu #arras95",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,,,,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,2,false,false
Thu Apr 26 08:36:12 +0000 2012,195431069535838208,"RT @DBS48: @Arras95  J TOPO SECTION NO 34 (Dated 1 May 1917) Corrected to 26-4-17. Source: PRO #arras95 http://t.co/RisC8zDF",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,,,,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,1,false,false
Thu Apr 26 08:36:04 +0000 2012,195431036694429696,"RT @2ndCMR: Headquarter established in Suburban Huts - South East of Villers au Bois - Companies also billeted in huts this area.  #Arras95",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,,,,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,306,73,,,,,,1,false,false
Thu Apr 26 08:35:33 +0000 2012,195430905710518272,"RT @2ndCMR: The Battalion marched into VILLERS AU BOIS reaching billets at 4.30 P.M.  #Arras95",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,,,,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,305,73,,,,,,1,false,false
Wed Apr 25 14:20:00 +0000 2012,195155203534761984,"French have lost 134,000 in battle to date.",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,,,,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,305,73,,,,,,1,false,false
Wed Apr 25 13:01:25 +0000 2012,195135425000644608,"MT @EverettSharp1: #arras95 GB aircrew are outclassed, except the brand new SE5 flown by 56 Sqd RFC by young Albert Ball and Cecil Lewis.",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,,,,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,305,73,,,,,,0,false,false
Wed Apr 25 13:01:18 +0000 2012,195135394541617152,"RT @EverettSharp1: #arras95 The growing fame and decorations gained by German fighter pilots makes their companions seek even greater gl ...",<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>,false,,,,535273796,Arras95,'Arras95'',,'Reporting on all the news as it happens from the Battle of Arras, 1917. Part of the @UniofOxford @WW1C project. Thanks to @natlibscot for my profile picture.',http://a0.twimg.com/profile_images/1991149935/balloon-2_normal.jpg,http://ww1centenary.oucs.ox.ac.uk/battle-of-arras/arras95/,305,73,,,,,,1,false,false
